id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD695031,C00387,P025,2024-06-08,4,9326.24,en_cours,Tetouan Ville,Paiement a la livraison,L014,2024-06-10
CMD198588,C02030,P019,28/01/2025,1,7499.25,livre,agadir,PayPal,L039,2025-01-30
CMD385314,C01887,P030,Jun 13 2024,1,6999.27,DONE,rabat,CMI,L047,2024-06-20
CMD503108,C00101,P005,27/11/2024,3,11561.39,en_cours,Rabat Ville,CMI,L023,2024-11-28
CMD256366,C01946,P019,2024-09-07,2,9567.42,retourné,Oujda,Carte bancaire,L047,2024-09-12
CMD137738,C02207,P039,2025-01-04,5,11706.72,retourné,al hoceima ,Maroc Pay,L046,2025-01-07
CMD844815,C01275,P001,2024-11-07,5,6921.95,DONE,Fes Ville,Virement,L032,2024-11-12
CMD359044,C00526,P025,12/02/2024,5,3122.57,livre,Tiznit Ville,Carte bancaire,L013,2024-02-19
CMD290680,C02147,P026,2024-08-16,4,10148.01,en_cours,al hoceima,Carte bancaire,L001,2024-08-21
CMD841371,C01701,P039,2025-01-13,4,5828.79,retourné,tanger ,Paiement a la livraison,L011,2025-01-14
CMD230482,C00943,P022,2024-10-12,4,9089.15,KO,tng,Maroc Pay,L028,2024-10-14
CMD704297,C01987,P012,04/02/2025,3,3240.6,livré,Sale Ville,Virement,L045,2025-02-11
CMD288826,C00893,P042,10/04/2024,1,5949.12,annulé,Settat,Paiement a la livraison,L034,2024-04-12
CMD520918,C00001,P037,2025-03-05,4,2315.17,livré,CASA,Paiement a la livraison,L049,2025-03-08
CMD813445,C00862,P025,Mar 31 2024,2,4376.07,annule,HOC,Carte bancaire,L002,2024-04-02
CMD892217,C01968,P031,26/05/2024,5,1464.37,DONE,Fez,Maroc Pay,L008,2024-06-02
CMD176960,C00072,P002,Mar 30 2024,1,1674.77,annule,TTA,CMI,L023,2024-04-03
CMD573834,C00103,P041,Feb 28 2025,5,9337.1,retourné,Tetouan Ville,Paiement a la livraison,L030,2025-03-07
CMD659875,C01413,P029,Nov 23 2024,5,1143.22,annule,Settat Ville,PayPal,L022,2024-11-28
CMD339757,C00726,P007,2024-06-04,1,3702.68,livré,NAD,PayPal,L026,2024-06-11
CMD173679,C00006,P017,26/10/2024,2,9749.1,en_cours,safi,CMI,L007,2024-11-01
CMD606494,C00174,P030,2024-10-01,5,911.29,retourné,settat,Maroc Pay,L021,2024-10-03
CMD185021,C00253,P034,2024-10-30,3,11970.02,OK,Tiznit Ville,Virement,L028,2024-11-02
CMD428529,C01911,P020,2024-09-01,5,11525.03,livré,tiznit,Maroc Pay,L015,2024-09-05
CMD326546,C01481,P022,Jun 06 2024,4,5639.52,annulé,Safi Ville,Paiement a la livraison,L044,2024-06-13
CMD254303,C01588,P010,Nov 23 2024,4,6918.42,livré,fes ,Paiement a la livraison,L003,2024-11-25
CMD905624,C00666,P011,12/12/2024,5,11458.5,livré,Tiznit Ville,Virement,L023,2024-12-16
CMD461530,C01045,P047,2024-08-12,3,3374.29,livré,oujda,Maroc Pay,L031,2024-08-19
CMD986817,C00915,P015,06/01/2024,2,9868.65,LIVRE,Kenitra,CMI,L009,2024-01-12
CMD842216,C01024,P011,Mar 12 2024,4,7912.35,livré,SAFI,CMI,L012,2024-03-14
CMD485269,C00664,P047,11/02/2025,2,10940.08,en_cours,Settat Ville,PayPal,L018,2025-02-15
CMD220743,C02040,P038,18/04/2024,3,6034.88,livre,KEN,Virement,,2024-04-19
CMD547570,C01299,P007,Sep 22 2024,1,1125.39,livré,casa blanca,Virement,L018,2024-09-28
CMD848234,C01868,P015,27/01/2025,3,11841.45,livré,Tetouan Ville,CMI,L022,2025-02-01
CMD626575,C01152,P007,2025-01-13,4,9095.14,livré,Al Hoceima,Paiement a la livraison,L026,2025-01-17
CMD607048,C01110,P035,2024-03-19,4,5841.92,OK,SAFI,PayPal,,2024-03-24
CMD197800,C01587,P015,Jun 20 2024,4,9183.91,en_cours,settat,PayPal,L017,2024-06-27
CMD539110,C02128,P030,2024-09-02,3,2249.62,en_cours,TIZ,Paiement a la livraison,L024,2024-09-08
CMD815576,C00133,P023,Jan 22 2024,1,4001.43,livré,Marrakech,Virement,L011,2024-01-24
CMD358833,C01939,P046,2024-04-20,5,8580.78,annule,safi,Carte bancaire,L032,2024-04-25
CMD532126,C00849,P035,Jun 01 2024,5,3849.83,retourne,Tnja,Paiement a la livraison,L037,2024-06-03
CMD313679,C00958,P046,2024-12-01,2,10477.05,OK,tiznit ,Carte bancaire,L023,2024-12-05
CMD138773,C01426,P020,Mar 18 2024,3,487.52,retourne,Oujda,Carte bancaire,L027,2024-03-22
CMD696587,C01433,P005,31/12/2024,1,763.18,DONE,Al Hoceima,Carte bancaire,L020,2025-01-02
CMD525346,C01045,P031,05/10/2024,2,3881.36,annule,oujda,Virement,L028,2024-10-08
CMD925552,C01158,P029,30/01/2025,3,773.34,KO,Tetouan,CMI,L024,2025-02-01
CMD712111,C01403,P046,2024-04-09,1,11059.41,retourne,al hoceima,Paiement a la livraison,L043,2024-04-12
CMD526918,C00047,P038,25/05/2024,1,8316.03,LIVRE,SETT,Maroc Pay,L008,2024-05-30
CMD823043,C01650,P026,2024-08-23,2,359.65,KO,Hoceima,Maroc Pay,L017,2024-08-26
CMD726498,C00010,P039,2024-07-15,2,6226.95,DONE,Marrakech Medina,Carte bancaire,,2024-07-18
CMD285036,C00247,P030,Feb 23 2025,5,6978.14,annulé,fes ,Carte bancaire,,2025-02-26
CMD454820,C01321,P033,2024-09-18,4,11434.29,en_cours,Agadir Ville,Virement,L012,2024-09-25
CMD233805,C01257,P030,Jan 11 2024,4,7448.76,OK,oujda,PayPal,L042,2024-01-13
CMD626308,C00553,P044,2024-02-12,2,8700.72,retourne,Oujda Ville,Carte bancaire,L040,2024-02-13
CMD500856,C00088,P036,2024-04-13,5,7553.94,livre,agadir ,Paiement a la livraison,L042,2024-04-19
CMD502440,C00118,P009,Mar 01 2024,5,1857.78,livré,nador ,Paiement a la livraison,L033,2024-03-03
CMD508148,C02013,P018,13/06/2024,1,244.7,retourne,agadir,CMI,L018,2024-06-20
CMD919922,C00078,P043,2024-07-31,1,2052.72,OK,casa,Paiement a la livraison,L029,2024-08-04
CMD836232,C01955,P002,Mar 12 2024,1,6496.8,annule,oujda,Virement,L009,2024-03-18
CMD511016,C01596,P024,Dec 30 2024,4,2693.4,LIVRE,Tanger Ville,Virement,L050,2024-12-31
CMD664525,C01416,P012,15/02/2024,5,10265.06,livré,agadir ,PayPal,L012,2024-02-22
CMD757231,C01023,P002,29/08/2024,1,1175.06,annulé,Tetouan,PayPal,L007,2024-08-30
CMD630801,C01785,P017,Mar 14 2025,4,3329.96,OK,Sale,Maroc Pay,L001,2025-03-17
CMD910182,C01196,P001,Nov 10 2024,4,10148.27,en_cours,al hoceima,Paiement a la livraison,L038,2024-11-16
CMD430021,C01597,P044,03/09/2024,4,1760.73,KO,rabat,Maroc Pay,L024,2024-09-04
CMD327333,C01287,P018,16/09/2024,3,9006.94,DONE,rabat,CMI,L019,2024-09-18
CMD899294,C02059,P012,Oct 31 2024,2,8569.11,annule,OUJ,Virement,L029,2024-11-01
CMD310720,C01975,P014,Feb 23 2025,2,10636.73,retourné,Tnja,Carte bancaire,,2025-02-26
CMD936579,C02189,P045,Sep 15 2024,4,11834.89,livré,Safi,CMI,L010,2024-09-18
CMD976578,C00229,P010,Jul 06 2024,3,7324.22,retourné,Hoceima,Carte bancaire,L030,2024-07-12
CMD279655,C00242,P025,2024-10-13,2,8331.34,en_cours,TIZ,PayPal,L035,2024-10-15
CMD603030,C01080,P006,20/12/2024,5,3402.84,OK,kenitra ,PayPal,L017,2024-12-21
CMD729290,C00414,P037,13/03/2024,1,8318.76,annule,Tetouan,Paiement a la livraison,L001,2024-03-17
CMD500098,C01234,P046,Mar 12 2025,2,5873.64,annulé,Dar el Beida,Virement,L034,2025-03-17
CMD227746,C00427,P047,2024-12-10,3,6053.75,DONE,tetouan,Maroc Pay,L023,2024-12-13
CMD393093,C00385,P009,2024-04-08,4,5532.5,livre,tanger,Paiement a la livraison,,2024-04-12
CMD667934,C00668,P042,2024-10-05,4,4818.65,LIVRE,tetouan,Carte bancaire,L012,2024-10-12
CMD657561,C00042,P048,2024-10-21,1,7307.85,en_cours,Tiznit Ville,Paiement a la livraison,L040,2024-10-27
CMD782615,C00285,P026,09/02/2025,5,242.46,annule,fes,Virement,L050,2025-02-10
CMD108998,C00061,P034,23/01/2024,3,3862.17,livré,oujda,PayPal,L049,2024-01-30
CMD455320,C00955,P034,Mar 22 2024,1,8658.26,retourne,Fes,Paiement a la livraison,L027,2024-03-28
CMD145233,C01013,P041,01/12/2024,4,7753.94,LIVRE,oujda ,Paiement a la livraison,L031,2024-12-08
CMD787963,C01105,P003,06/03/2024,1,1062.93,retourne,Fez,Paiement a la livraison,L039,2024-03-08
CMD559318,C01002,P040,30/12/2024,5,743.52,annule,al hoceima,Maroc Pay,L006,2025-01-02
CMD948583,C01896,P020,Oct 13 2024,2,10601.54,en_cours,OUJ,PayPal,L005,2024-10-18
CMD137382,C02180,P002,Mar 19 2025,2,6094.73,retourne,SAFI,PayPal,L044,2025-03-20
CMD592973,C00751,P037,Aug 22 2024,4,9590.86,annule,agadir ,Virement,L031,2024-08-28
CMD179446,C00384,P002,13/12/2024,5,1649.15,retourne,TTA,Carte bancaire,L027,2024-12-17
CMD314188,C00649,P005,14/05/2024,5,11436.1,annule,SETT,CMI,L001,2024-05-18
CMD395196,C00681,P016,2024-03-01,5,7353.53,LIVRE,Oujda Ville,CMI,,2024-03-07
CMD120787,C00370,P016,Sep 17 2024,5,10796.81,en_cours,oujda ,Carte bancaire,L006,2024-09-20
CMD581871,C00971,P046,25/01/2024,1,7877.05,annule,Tetouan Ville,Maroc Pay,L027,2024-01-31
CMD425048,C01517,P021,Oct 07 2024,1,6076.15,annulé,Settat Ville,CMI,L003,2024-10-11
CMD653469,C00307,P038,2024-08-28,4,11649.21,annulé,kenitra,Paiement a la livraison,L048,2024-08-30
CMD586477,C00169,P002,Apr 13 2024,3,9213.24,annulé,settat,Carte bancaire,L050,2024-04-18
CMD299923,C02079,P028,2024-11-20,3,3467.35,KO,Fes Ville,Virement,L042,2024-11-22
CMD301877,C01345,P004,2024-04-14,1,8714.4,livré,tiznit ,Maroc Pay,L011,2024-04-16
CMD880885,C00821,P005,04/08/2024,4,8492.82,OK,nador ,Paiement a la livraison,L048,2024-08-10
CMD994207,C00207,P006,Oct 14 2024,4,10160.27,livré,Rabat Ville,Maroc Pay,L038,2024-10-15
CMD824019,C00974,P037,2024-02-19,3,11951.85,livré,KEN,PayPal,L002,2024-02-22
CMD293353,C00816,P026,Mar 19 2025,3,6520.64,LIVRE,Tetouan Ville,PayPal,L006,2025-03-26
CMD567591,C00138,P025,2025-01-23,1,4590.9,DONE,rabat,CMI,L016,2025-01-28
CMD205839,C01912,P044,Jan 27 2025,3,8445.39,livre,agadir ,Maroc Pay,L021,2025-02-01
CMD554696,C00711,P026,Feb 13 2024,2,2343.36,annule,kenitra,PayPal,L028,2024-02-15
CMD518818,C01815,P038,2024-11-25,2,4851.73,retourne,rabat,Paiement a la livraison,,2024-12-02
CMD333481,C01523,P010,05/02/2025,5,2060.89,livré,Settat,PayPal,L047,2025-02-08
CMD851175,C01038,P016,Feb 01 2024,3,9729.93,livré,TTA,PayPal,L038,2024-02-03
CMD770379,C01075,P015,2024-05-06,3,11960.09,livre,tetouan,Maroc Pay,L001,2024-05-09
CMD613264,C00795,P024,Jul 02 2024,1,530.61,annule,Safi,Virement,L014,2024-07-08
CMD995555,C01076,P012,2025-03-09,1,470.7,retourne,tetouan,Maroc Pay,L013,2025-03-16
CMD388427,C00455,P008,25/09/2024,5,10882.18,KO,kenitra ,Maroc Pay,L045,2024-09-30
CMD522046,C00734,P033,Oct 20 2024,1,11404.82,livre,nador,Virement,L036,2024-10-26
CMD865441,C00313,P012,2024-01-18,4,10909.42,en_cours,nador,Carte bancaire,L032,2024-01-19
CMD649745,C00303,P018,2025-03-18,1,3327.23,retourne,TIZ,Carte bancaire,L011,2025-03-25
CMD705305,C00087,P028,2024-04-25,4,11209.28,en_cours,tng,CMI,L032,2024-05-02
CMD570256,C01173,P002,27/06/2024,3,11272.85,livre,Agadir,PayPal,L040,2024-07-04
CMD806005,C00102,P044,2024-01-20,1,11333.62,annulé,Hoceima,Virement,L014,2024-01-27
CMD794888,C01853,P018,Apr 04 2024,2,5702.89,OK,Kenitra,Carte bancaire,L036,2024-04-06
CMD373881,C00839,P022,10/03/2025,5,1660.69,en_cours,fes ,Carte bancaire,L033,2025-03-14
CMD380481,C00179,P013,Jun 03 2024,1,11411.62,en_cours,TANGER,Paiement a la livraison,L012,2024-06-09
CMD761623,C00510,P041,Feb 24 2025,5,504.38,annule,fes,PayPal,,2025-02-28
CMD675168,C00111,P040,13/02/2025,3,1735.18,livré,tanger,CMI,L039,2025-02-17
CMD945122,C01128,P017,Jan 23 2024,2,6667.93,annulé,fes ,Carte bancaire,L027,2024-01-24
CMD522700,C01925,P034,Oct 06 2024,2,8537.96,annule,Tnja,Virement,L032,2024-10-09
CMD297326,C00842,P044,2024-07-30,5,4764.49,retourné,SLA,CMI,L002,2024-08-05
CMD868205,C00690,P027,23/01/2024,3,6719.38,retourné,Settat,CMI,L018,2024-01-26
CMD573626,C02191,P039,2025-02-01,2,30.59,en_cours,Casa ,Paiement a la livraison,L030,2025-02-07
CMD951262,C00945,P043,14/03/2025,2,7048.37,retourné,fes ,Carte bancaire,L012,2025-03-16
CMD307302,C00080,P041,08/09/2024,1,4475.45,KO,agadir,Paiement a la livraison,L014,2024-09-14
CMD595728,C02172,P016,Sep 25 2024,1,3352.07,DONE,Casablanca,CMI,L027,2024-09-28
CMD265781,C01726,P001,2024-09-21,1,3253.12,KO,Marrakech Medina,PayPal,L048,2024-09-23
CMD426250,C00715,P017,19/11/2024,1,100.91,annule,Oujda Ville,Carte bancaire,L036,2024-11-22
CMD170509,C01097,P006,11/01/2025,2,1211.26,OK,Tnja,PayPal,L043,2025-01-16
CMD680089,C00590,P021,Mar 25 2025,4,8923.78,LIVRE,sale,Virement,L036,2025-03-30
CMD827629,C01257,P018,Apr 01 2024,1,4652.47,en_cours,settat ,PayPal,L021,2024-04-07
CMD998680,C00969,P011,2024-01-26,2,8430.9,en_cours,kenitra,Maroc Pay,L023,2024-01-28
CMD623408,C01587,P044,2024-09-25,5,7776.19,LIVRE,SAFI,PayPal,L021,2024-10-01
CMD907902,C01864,P026,03/06/2024,5,4492.65,livre,Tanger Ville,Paiement a la livraison,L013,2024-06-06
CMD416842,C02019,P012,21/11/2024,4,9470.62,OK,NAD,Carte bancaire,L017,2024-11-27
CMD514763,C01293,P017,29/10/2024,5,6030.97,annule,casa blanca,CMI,L042,2024-11-04
CMD931194,C00455,P023,Sep 05 2024,1,10339.67,LIVRE,agadir,Maroc Pay,L012,2024-09-10
CMD404321,C00072,P002,Apr 02 2024,3,479.94,livré,TANGER,Virement,L027,2024-04-03
CMD521198,C01401,P012,10/10/2024,3,2832.61,DONE,settat ,Paiement a la livraison,L038,2024-10-12
CMD436963,C00409,P003,Jul 29 2024,4,9630.68,en_cours,Oujda,PayPal,L010,2024-07-30
CMD195161,C00882,P021,2024-12-24,2,6543.55,KO,Agadir Ville,Carte bancaire,L001,2024-12-26
CMD815421,C00366,P024,2024-02-28,3,5517.67,KO,Rabat Ville,Maroc Pay,L014,2024-03-03
CMD790419,C00853,P043,16/04/2024,3,7657.45,annule,rabat ,Maroc Pay,L007,2024-04-19
CMD503218,C01342,P038,2024-02-04,3,3525.36,annule,settat ,CMI,L017,2024-02-11
CMD843438,C00331,P033,08/09/2024,2,180.09,annulé,Oujda,CMI,,2024-09-15
CMD102147,C01816,P006,23/07/2024,3,548.86,en_cours,Agadir,Virement,,2024-07-27
CMD805859,C02106,P041,25/02/2025,5,5443.22,annulé,Casa ,Carte bancaire,L029,2025-02-26
CMD536728,C00648,P043,Aug 01 2024,5,6535.69,en_cours,rabat ,Carte bancaire,,2024-08-06
CMD452147,C00657,P041,Sep 05 2024,5,1138.2,livré,safi ,PayPal,,2024-09-07
CMD963435,C00822,P010,Mar 24 2024,3,3792.47,KO,safi,Paiement a la livraison,,2024-03-25
CMD830802,C00284,P039,30/05/2024,3,8131.7,en_cours,Agadir,PayPal,L033,2024-06-06
CMD917410,C01165,P043,Apr 17 2024,5,8023.26,DONE,kenitra ,CMI,,2024-04-20
CMD272204,C00358,P040,2024-07-14,2,4770.14,livré,Dar el Beida,CMI,L004,2024-07-21
CMD672513,C00434,P033,Jun 23 2024,2,6750.68,livré,kenitra,Carte bancaire,L007,2024-06-24
CMD907976,C01998,P021,Feb 10 2024,4,4325.35,livré,CASA,PayPal,L017,2024-02-12
CMD252944,C00113,P008,Mar 23 2024,4,3904.51,LIVRE,agadir,CMI,L006,2024-03-28
CMD253049,C00219,P027,19/11/2024,4,2003.62,retourné,Tnja,CMI,L046,2024-11-26
CMD135940,C00796,P016,Apr 24 2024,2,2306.57,DONE,agadir ,Virement,L048,2024-04-28
CMD253979,C01025,P016,Jun 15 2024,4,7863.07,KO,kenitra ,CMI,L023,2024-06-21
CMD403945,C00984,P004,Jan 11 2024,4,9479.93,annulé,Marrakesh,CMI,L008,2024-01-15
CMD129383,C01078,P007,03/07/2024,3,9414.58,annule,KEN,Paiement a la livraison,L025,2024-07-07
CMD938652,C00953,P038,Apr 11 2024,4,8662.48,en_cours,Oujda Ville,Virement,L037,2024-04-17
CMD399198,C01244,P017,2025-03-20,2,11722.54,LIVRE,KEN,PayPal,L025,2025-03-25
CMD590748,C00577,P018,2024-09-11,2,4072.1,annulé,casablanca,CMI,L029,2024-09-13
CMD589187,C01716,P045,05/03/2025,3,1726.92,retourne,Tiznit,Maroc Pay,L027,2025-03-06
CMD495026,C00878,P042,Feb 17 2025,-2,1486.6,livré,agadir ,Paiement a la livraison,L029,2025-02-24
CMD923464,C01974,P032,22/06/2024,4,2039.71,LIVRE,RBT,PayPal,L004,2024-06-29
CMD187103,C02134,P002,08/01/2024,1,124.93,en_cours,Hoceima,Virement,L006,2024-01-13
CMD297584,C01625,P016,27/02/2025,2,8941.78,annule,Al Hoceima,Paiement a la livraison,L041,2025-02-28
CMD928462,C00812,P022,Nov 01 2024,5,8747.25,KO,SLA,Paiement a la livraison,L018,2024-11-08
CMD497895,C01196,P008,28/06/2024,1,394.01,livré,safi,Virement,L015,2024-07-05
CMD497179,C01507,P010,2024-06-18,5,1384.49,LIVRE,Tiznit,CMI,L022,2024-06-25
CMD603317,C01405,P032,Mar 26 2024,5,8303.18,DONE,marrakech,Carte bancaire,L023,2024-03-31
CMD717557,C00133,P007,28/10/2024,4,8858.52,KO,oujda,Paiement a la livraison,L048,2024-11-01
CMD924826,C00420,P010,2024-08-07,1,8500.57,retourne,kenitra,PayPal,L043,2024-08-13
CMD613355,C00943,P031,Jan 10 2025,2,6651.88,livré,Fez,PayPal,L025,2025-01-11
CMD346391,C02075,P036,Jan 26 2024,4,7072.74,livré,Sale,Carte bancaire,L046,2024-01-30
CMD246739,C02002,P039,10/12/2024,5,6952.75,LIVRE,Oujda Ville,Virement,L011,2024-12-16
CMD218907,C01921,P001,30/04/2024,3,3969.93,DONE,kenitra,Maroc Pay,,2024-05-02
CMD248110,C00445,P018,2024-12-09,4,9462.54,OK,TANGER,PayPal,L035,2024-12-11
CMD300235,C01877,P007,Mar 02 2025,1,6090.56,livré,Tiznit Ville,PayPal,L005,2025-03-06
CMD111379,C01764,P047,24/02/2025,3,7964.24,en_cours,Safi,CMI,L020,2025-02-28
CMD790889,C01851,P002,10/07/2024,1,8552.03,DONE,marrakech ,CMI,L038,2024-07-12
CMD457144,C01114,P025,2024-07-09,2,8783.67,annulé,settat,Maroc Pay,L040,2024-07-12
CMD250396,C01522,P011,19/10/2024,4,2058.58,livre,OUJ,Virement,L014,2024-10-25
CMD292340,C00168,P040,2024-09-15,2,6804.82,livre,Fes,PayPal,L006,2024-09-20
CMD767085,C01462,P028,Apr 28 2024,1,10763.43,livré,safi,Maroc Pay,L046,2024-04-29
CMD307055,C00701,P016,30/11/2024,4,7195.9,retourne,agadir,PayPal,L027,2024-12-07
CMD220324,C00230,P025,Feb 02 2024,2,1210.43,LIVRE,OUJ,Paiement a la livraison,L009,2024-02-08
CMD653616,C01405,P035,Feb 12 2024,2,11995.24,annule,Agadir Ville,Carte bancaire,,2024-02-15
CMD470590,C01222,P034,06/10/2024,3,3746.67,DONE,kenitra ,PayPal,,2024-10-12
CMD723672,C00913,P001,04/12/2024,5,1794.62,livré,NAD,Paiement a la livraison,L022,2024-12-07
CMD214860,C00110,P013,2024-10-31,4,3833.27,livre,agadir ,CMI,L044,2024-11-04
CMD917467,C00205,P031,2024-09-25,4,8374.87,OK,Agadir,Paiement a la livraison,L007,2024-09-28
CMD902044,C02222,P025,Apr 10 2024,2,4069.13,en_cours,MRK,Maroc Pay,L002,2024-04-12
CMD893921,C00429,P017,2024-11-15,3,2271.61,OK,fes ,PayPal,L024,2024-11-21
CMD727356,C01404,P021,Apr 24 2024,3,7939.26,en_cours,Tiznit,Carte bancaire,L039,2024-05-01
CMD858485,C01134,P021,Apr 04 2024,4,2879.6,livré,Nador Ville,Virement,L024,2024-04-09
CMD439004,C02239,P027,2025-02-28,3,2036.51,livré,Tiznit,Carte bancaire,L010,2025-03-07
CMD688112,C00877,P039,Dec 29 2024,2,1041.98,KO,settat,Paiement a la livraison,L033,2025-01-02
CMD251088,C02177,P012,25/11/2024,5,8351.95,livré,rabat,PayPal,L022,2024-11-30
CMD781872,C01370,P020,2024-07-13,4,1175.87,OK,Fes,Maroc Pay,,2024-07-18
CMD231852,C00130,P001,Oct 29 2024,3,2255.81,en_cours,fes,Paiement a la livraison,L006,2024-10-31
CMD369258,C00396,P007,25/02/2024,1,153.28,DONE,Marrakesh,CMI,L046,2024-03-03
CMD142095,C01540,P031,05/01/2024,1,7748.95,retourne,safi ,CMI,L025,2024-01-12
CMD302924,C00550,P007,2025-01-13,1,11660.88,retourné,Tiznit,Paiement a la livraison,L034,2025-01-20
CMD314796,C02044,P043,03/10/2024,5,4200.22,retourné,tiznit,PayPal,L007,2024-10-08
CMD857901,C01537,P017,Jan 23 2024,1,2616.25,en_cours,SETT,PayPal,L008,2024-01-26
CMD871778,C01749,P009,2025-03-20,1,875.59,livré,Nador Ville,CMI,L007,2025-03-27
CMD266069,C01554,P027,2025-01-13,5,9097.4,retourné,KEN,Carte bancaire,L019,2025-01-19
CMD372103,C00936,P029,Mar 14 2024,1,1319.16,retourne,sale,Carte bancaire,L017,2024-03-21
CMD593038,C01587,P023,Jul 18 2024,5,11063.43,KO,Fes,CMI,L033,2024-07-21
CMD777257,C01854,P032,Feb 16 2025,3,11524.28,en_cours,tiznit ,CMI,L022,2025-02-18
CMD266272,C01175,P022,13/06/2024,1,4395.39,OK,TANGER,Carte bancaire,L018,2024-06-18
CMD852442,C00299,P034,Oct 21 2024,5,4632.33,retourne,tanger,Paiement a la livraison,L035,2024-10-25
CMD320348,C00517,P005,2024-04-25,2,11637.93,annulé,CASA,Carte bancaire,L041,2024-05-02
CMD127704,C00534,P002,2025-02-24,1,1878.01,livré,OUJ,PayPal,L026,2025-02-28
CMD505207,C01520,P005,15/01/2024,3,10305.17,retourné,Fes Ville,PayPal,L036,2024-01-18
CMD957272,C01771,P019,30/06/2024,3,2190.05,annulé,marrakech ,Paiement a la livraison,L037,2024-07-07
CMD612396,C00810,P001,05/01/2025,5,8166.59,annule,TTA,Carte bancaire,L046,2025-01-08
CMD728743,C00199,P010,Jul 05 2024,4,50.12,KO,kenitra,Virement,L044,2024-07-08
CMD552301,C00211,P037,2024-07-22,4,8224.67,livré,tanger,CMI,L038,2024-07-29
CMD531365,C01009,P037,Nov 03 2024,4,6579.54,OK,tetouan ,Paiement a la livraison,L039,2024-11-04
CMD221067,C00913,P003,25/07/2024,1,637.12,livre,Agadir,CMI,,2024-07-28
CMD580248,C00101,P022,Dec 09 2024,1,6301.76,en_cours,tiznit,Maroc Pay,L048,2024-12-16
CMD636382,C01278,P019,03/01/2025,4,5307.41,OK,tiznit,CMI,L013,2025-01-09
CMD160117,C01280,P048,Nov 09 2024,2,8643.38,en_cours,casa blanca,Carte bancaire,L034,2024-11-13
CMD632251,C01345,P047,May 29 2024,4,11489.04,livré,Tiznit Ville,CMI,L041,2024-06-03
CMD977746,C00214,P023,2024-04-16,4,6877.18,DONE,Kenitra Ville,Paiement a la livraison,L037,2024-04-23
CMD300183,C00505,P032,13/05/2024,4,7235.06,retourné,tanger,PayPal,L043,2024-05-14
CMD133666,C01203,P040,Jan 21 2025,4,10933.93,OK,Fez,Virement,L026,2025-01-27
CMD389257,C01419,P018,Sep 05 2024,3,3479.35,retourne,rabat ,Virement,L004,2024-09-09
CMD847850,C02224,P026,24/02/2024,1,1241.39,OK,Safi,PayPal,L031,2024-02-25
CMD613588,C01449,P019,14/07/2024,1,5106.72,DONE,SAFI,Maroc Pay,L007,2024-07-16
CMD757056,C01371,P039,09/10/2024,5,7187.58,LIVRE,Fes Ville,Carte bancaire,L023,2024-10-16
CMD789949,C01819,P023,May 13 2024,5,5181.03,livré,MRK,Virement,L043,2024-05-20
CMD408145,C00146,P016,2024-10-31,2,6177.04,livré,tetouan,PayPal,L001,2024-11-06
CMD781341,C00835,P007,09/01/2025,5,4018.32,LIVRE,sale ,Maroc Pay,L001,2025-01-10
CMD872540,C01394,P044,16/04/2024,4,7186.96,DONE,Marrakech Medina,PayPal,L016,2024-04-22
CMD214713,C01456,P024,17/09/2024,3,8217.32,retourné,  Tanger  ,PayPal,L024,2024-09-20
CMD705616,C01366,P004,2024-05-23,3,4866.98,KO,marrakech ,PayPal,L018,2024-05-27
CMD781101,C00898,P014,22/01/2024,5,11079.36,retourne,Tiznit,PayPal,,2024-01-29
CMD153489,C00669,P009,04/09/2024,5,8976.71,retourne,nador ,Carte bancaire,L011,2024-09-11
CMD506993,C02138,P031,06/02/2024,5,8443.65,retourné,Settat,Paiement a la livraison,L045,2024-02-09
CMD687769,C00843,P025,14/01/2024,2,2359.54,LIVRE,tetouan,Virement,L037,2024-01-17
CMD691470,C00217,P025,2024-06-13,5,11539.19,annule,HOC,Maroc Pay,L015,2024-06-20
CMD914619,C00969,P031,25/12/2024,5,2175.55,retourné,SETT,Maroc Pay,L003,2024-12-31
CMD367812,C00409,P006,Jan 18 2024,3,11541.3,livré,tiznit,Carte bancaire,L023,2024-01-23
CMD972200,C01303,P031,2024-11-12,3,6646.28,livre,Agadir,Maroc Pay,L024,2024-11-16
CMD150539,C01567,P040,Feb 13 2024,3,10298.77,retourné,NAD,Maroc Pay,L036,2024-02-18
CMD716562,C00213,P012,16/02/2025,4,4220.1,retourné,Casa ,Carte bancaire,L023,2025-02-18
CMD250541,C01586,P005,Nov 22 2024,1,1742.02,KO,casa blanca,Paiement a la livraison,L008,2024-11-23
CMD187470,C02126,P033,Oct 17 2024,3,9225.59,OK,nador ,Carte bancaire,L020,2024-10-19
CMD593642,C01734,P025,2024-10-18,5,11293.28,livré,Safi Ville,Maroc Pay,L017,2024-10-24
CMD957702,C00963,P002,2024-07-30,2,3942.09,livre,Oujda,Carte bancaire,L050,2024-08-03
CMD641302,C01142,P043,Feb 17 2025,5,6892.06,KO,Tetouan Ville,Maroc Pay,L029,2025-02-22
CMD165665,C00323,P039,06/01/2025,2,3171.16,livré,sale,Maroc Pay,L021,2025-01-07
CMD505021,C00599,P045,Feb 17 2024,2,10501.95,OK,rabat ,Virement,L017,2024-02-18
